a,delta
-0.011856980431063908,-0.16400209300917276
-0.021111950728260692,-0.16874045883051825
-0.030386204890603525,-0.17350023909721662
-0.03968043954951554,-0.1782816682325515
-0.0489953631280589,-0.18308499493140593
-0.05833169622921999,-0.18791048269788377
-0.06769017204358115,-0.19275841043297895
-0.0770715367775778,-0.1976290730767018
-0.08647655010365297,-0.2025227823095573
-0.09590598563374406,-0.20743986731883202
-0.10536063141767489,-0.21238067563576374
-0.1148412904681783,-0.2173455740503874
-0.12434878131444349,-0.22233494961164926
-0.1338839385862687,-0.22734921072128064
-0.14344761363110728,-0.23238878833084442
-0.15304067516651226,-0.23745413725207043
-0.16266400997072542,-0.24254573759045386
-0.172318523614446,-0.24766409631151753
-0.18200514123733672,-0.25280974895763975
-0.1917248083735512,-0.2579832615589086
-0.20147849183066532,-0.2631852327597607
-0.21126718062604816,-0.2684162961332799
-0.2210918869855263,-0.2736771227127064
-0.2309536474105771,-0.27896842379868797
-0.24085352382099526,-0.2842909540770925
-0.2507926047805558,-0.2896455150804076
-0.2607720068140758,-0.29503295903499016
-0.27079287582538847,-0.30045419314523375
-0.28085638862703527,-0.30591018437441986
-0.29096375459397583,-0.3114019647918825
-0.3011162174553453,-0.31693063756777523
-0.31131505724031966,-0.32249738371070835
-0.3215615923965201,-0.32810346966033743
-0.33185718210219084,-0.3337502558673019
-0.34220322879669696,-0.33943920651758097
-0.352601180957827,-0.3451719005884111
-0.3630525361590867,-0.35095004445980094
-0.3735588444458145,-0.35677548635113765
-0.38412171207575124,-0.3626502329087648
-0.3947428056779465,-0.3685764683407504
-0.40542385689394705,-0.37455657658339564
-0.4161666675775517,-0.3805931670957483
-0.4269731156446588,-0.3866891050207011
-0.43784516168368215,-0.3928475466340034
-0.4487848564607398,-0.39907198123919224
-0.4597943494837864,-0.4053662809757117
-0.4708758988279976,-0.4117347604156216
-0.4820318824737228,-0.4181822483685112
-0.493264811471909,-0.42471417504824494
-0.5045773453352863,-0.4313366787573279
-0.5159723101642388,-0.4380567376314639
-0.5274527201649525,-0.44488233393401794
-0.5390218034199792,-0.45182266116817305
-0.5506830330516137,-0.45888838830869033
-0.5624401653128676,-0.46609200142872076
-0.5742972867064388,-0.473448252036761
-0.5862588730606532,-0.4809747554558661
-0.5983298647345697,-0.48869280491800465
-0.6105157640414425,-0.496628503785781
-0.6228227640299466,-0.5048143809412456
-0.6352579227963175,-0.5132917656703948
-0.64782940616991,-0.5221144056998797
-0.6602342497979476,-0.4895729290262594
-0.6706282223774206,-0.15858455827805135
-0.67902737825423,-0.11375525013822468
-0.6872245228777708,-0.12327595859523541
-0.6954609433602156,-0.1327509630794467
-0.7037394524973112,-0.14218313437482585
-0.7120628598867785,-0.1515752476850894
-0.7204339756165627,-0.16092999213727846
-0.7288556138809963,-0.17024998014177564
-0.7373305965475302,-0.17953775636675845
-0.7458617566944553,-0.18879580638621285
-0.7544519421395974,-0.19802656508684754
-0.7631040189800271,-0.20723242492329372
-0.7718208751632257,-0.216415744113095
-0.7806054241109043,-0.2255788548663655
-0.7894606084177971,-0.23472407175042248
-0.7983894036492896,-0.24385370029769415
-0.8073948222637488,-0.25297004597618333
-0.816479917687985,-0.2620754236563691
-0.8256477885774817,-0.2711721677273608
-0.8349015832970098,-0.28026264303942566
-0.8442445046621745,-0.2893492568809828
-0.853679814988526,-0.2984344722375494
-0.8632108415023784,-0.30752082263024255
-0.8728409821767887,-0.3166109288953727
-0.8825737120677118,-0.3257075183485407
-0.8924125902397709,-0.3348134468820854
-0.9023612673892134,-0.34393172468134736
-0.9124234942944865,-0.3530655464235794
-0.9226031312539965,-0.36221832705809176
-0.9329041587079471,-0.3713937445780403
-0.9433306892894562,-0.38059579161260415
-0.9538869816132445,-0.38982883823567727
-0.9645774561934459,-0.3990977091659428
-0.9754067139932526,-0.4084077796160414
-0.9863795582593307,-0.4177650955758322
-0.9975010204997876,-0.4271765265028216
-1.0087763917508217,-0.43664996158212044
-1.0202112606821272,-0.44619456545638364
-1.0318115606746192,-0.4558211165164633
-1.0435836288622682,-0.46554246201761657
-1.0555342814221642,-0.4753741421237942
-1.0676709113952934,-0.48533526433983837
-1.0800016185065242,-0.49544975983035683
-1.092535385715274,-0.505748241953923
-1.1052823262931128,-0.5162708527565103
-1.1182540416379703,-0.5270718093057852
-1.131464161625283,-0.5382270511195463
-1.1449292049345152,-0.5498479794790516
-1.1586700474083105,-0.5621083803402099
-1.1727146822235721,-0.575303942709667
-1.187104224717647,-0.5900100139649925
-1.201909828884933,-0.6076552900917928
-1.2197753885160851,-0.7853981630865192
-1.240459293099397,-0.7853981638031594
-1.2611224106666468,-0.785398164342278
-1.281764944065677,-0.7853981647532636
-1.3023870949272076,-0.7853981650674315
-1.3229890636463522,-0.7853981653053078
-1.343571049364349,-0.7853981654805795
-1.364133249950425,-0.7853981656023358
-1.3846758619837283,-0.7853981656763729
-1.405199080735307,-0.7853981657059445
-1.4257031001501084,-0.7853981656921499
-1.4461881128289884,-0.7853981656340546
-1.4666543100107177,-0.7853981655285649
-1.4871018815539747,-0.7853981653700324
-1.5075310159193183,-0.7853981651494852
-1.5279419001511045,-0.7853981648532832
-1.5483347198593265,-0.7853981644607888
-1.5687096592012852,-0.7853981639402201
-1.589066900862903,-0.7853981632373601
-1.605969888628349,-0.6107978108052784
-1.6190985343404074,-0.5917560748094105
-1.6316334773908967,-0.5762326363675014
-1.6436701223865149,-0.5624119214142455
-1.655258894693386,-0.5496163435865012
-1.6664319417616362,-0.5375106662520639
-1.677211877364975,-0.5259027106872124
-1.6876156412860108,-0.5146716137607937
-1.6976564999455084,-0.5037363188205942
-1.7073451966078348,-0.49303982477080954
-1.716690662958206,-0.4825405536662066
-1.7257004842143708,-0.47220728092399844
-1.7343812164977181,-0.46201599249838093
-1.7427386110313183,-0.4519478499975774
-1.7507777771172741,-0.44198782513157553
-1.7585033035006894,-0.4321237554024306
-1.765919350629003,-0.4223456741934198
-1.773029722053029,-0.41264532493951167
-1.7798379205610537,-0.4030158019713041
-1.786347192930651,-0.39345128048726696
-1.7925605660553787,-0.38394681047856455
-1.79848087644052,-0.3744981573484489
-1.80411079453462,-0.3651016771612145
-1.8094528449920504,-0.35575421793639295
-1.8145094236955979,-0.3464530407827305
-1.8192828121743705,-0.3371957563211951
-1.8237751899093873,-0.3279802730157673
-1.827988644912414,-0.3188047548694781
-1.8319251828828627,-0.3096675865527064
-1.8355867351858595,-0.30056734447923
-1.838975165846987,-0.29150277267923996
-1.8420922777221127,-0.2824727625694704
-1.8449398179715897,-0.27347633591114345
-1.8475194829450643,-0.2645126303924278
-1.8498329225647427,-0.25558088738493023
-1.8518817442801998,-0.2466804415116234
-1.8536675166558967,-0.23781071173256602
-1.8551917726428673,-0.22897119370927838
-1.856456012578116,-0.22016145325198389
-1.8574617069487565,-0.21138112068863668
-1.8582102989525455,-0.20262988602260548
-1.858703206881995,-0.19390749476852
-1.8589418263555535,-0.1852137443742191
-1.8589275324162104,-0.17654848115182983
-1.8586616815153008,-0.16791159765341895
-1.8581456133970677,-0.15930303043691876
-1.8573806528977064,-0.15072275817655267
-1.8563681116710165,-0.1421708000790947
-1.8551092898514956,-0.13364721457325798
-1.8536054776645385,-0.1251520982445227
-1.851857956992459,-0.11668558499195326
-1.8498680029042258,-0.10824784538715959
-1.8476368851561114,-0.09983908621862404
-1.8451658696698365,-0.0914595502072484
-1.8424562199942907,-0.08310951588123597
-1.8395091987564907,-0.07478929760037818
-1.836326069107037,-0.06649924572150992
-1.8329080961650477,-0.058239746898372725
-1.8292565484672525,-0.050011224510416764
-1.8253726994257367,-0.04181413921620244
-1.8212578287986105,-0.03364898962806016
-1.8169132241777457,-0.025516313105544787
-1.8123401824975667,-0.017416686665997196
-1.807540011568804,-0.009350728011211012
-1.802514031641004,-0.0013190966698066965
-1.7972635769975465,0.006677504744555121
-1.7917899975868217,0.014638329158528267
-1.786094660693224,0.02256258354701652
-1.7801789526515257,0.030449427322372758
-1.7740442806081886,0.03829797060328023
-1.7676920743331295,0.046107272361536604
-1.7611237880854083,0.05387633844483518
-1.7543409025362695,0.0616041194735879
-1.7473449267529284,0.06928950860986861
-1.7401374002463932,0.07693133919668182
-1.7327198950865785,0.08452838226599543
-1.7250940180878198,0.09207934391432399
-1.7172614130677955,0.09958286254513447
-1.709223763182685,0.10703750597798303
-1.700982793341189,0.11444176842510065
-1.6925402726997993,0.12179406733715521
-1.6838980172413818,0.1290927401211502
-1.6750578924387831,0.1363360407349092
-1.6660218160047235,0.1435221361643733
-1.6567917607287073,0.15064910279204283
-1.6473697574010724,0.15771492266736484
-1.6377578978235394,0.16471747969274766
-1.6279583379048053,0.17165455574221822
-1.617973300838683,0.1785238267335764
-1.6078050803611763,0.1853228586792877
-1.597456044081518,0.19204910374634745
-1.586928636880727,0.19869989636098057
-1.576225384369464,0.20527244940036585
-1.565348896395056,0.21176385052061739
-1.5543018705853417,0.21817105867804223
-1.5430870959145397,0.22449090090923826
-1.5317074562736013,0.2307200694448693
-1.5201659340245033,0.236855119241931
-1.5084656135146182,0.24289246602990597
-1.4966096845236931,0.24882838497728862
-1.4846014456120975,0.25465901009635483
-1.4724443073348306,0.2603803345155119
-1.4601417952814129,0.2659882117597875
-1.4476975528972076,0.27147835819057
-1.4351153440370157,0.2768463567651304
-1.422399055197084,0.2820876622840991
-1.4095526973669785,0.28719760830026636
-1.396580407438353,0.2921714158639862
-1.3834864491035446,0.2970042042782089
-1.3702752131734321,0.30169100402875776
-1.3569512172412341,0.3062267720419049
-1.3435191046172272,0.3106064094005797
-1.3299836424589355,0.3148247816217199
-1.316349719022473,0.3188767415595799
-1.3026223399637133,0.32275715495268514
-1.2888066236230467,0.3264609285753772
-1.2749077952349324,0.32998304088877184
-1.2609311800134442,0.33331857501129325
-1.2468821950776663,0.336462753747197
-1.2327663401961506,0.3394109763248782
-1.2185891873476273,0.342158856408195
-1.2043563691155386,0.3447022608571761
-1.190073565956381,0.34703734863359503
-1.1757464924058039,0.3491606091766076
-1.161380882311206,0.3510688995188489
-1.1469824732044873,0.3527594793786758
-1.13255698995263,0.35423004345375625
-1.1181101278460714,0.3554787501581143
-1.1036475353042916,0.35650424609086473
-1.0891747963938068,0.3573056856005177
-1.074697413365,0.3578827449122741
-1.0602207894202453,0.3582356304138786
-1.0457502119261715,0.3583650808431487
-1.0312908362775017,0.35827236328082485
-1.016847670608731,0.35795926301833547
-1.0024255615334206,0.35742806753351697
-0.9880291810696517,0.3566815449604917
-0.9736630148850905,0.35572291757571783
-0.9593313519671738,0.3545558309348615
-0.9450382757942241,0.35318431938039563
-0.9307876570529895,0.3516127686953007
-0.9165831479183107,0.3498458767034243
-0.9024281778822459,0.3478886126131808
-0.8883259510940155,0.34574617587109574
-0.8742794451490975,0.34342395523909613
-0.8602914112462875,0.34092748873910245
-0.8463643756157424,0.3382624250253753
-0.8325006421090523,0.33543448665421755
-0.8187022958341859,0.33244943562669005
-0.8049712077134389,0.32931304148707347
-0.7913090398410477,0.32603105217128286
-0.7777172515184152,0.32260916771796266
-0.764197105848603,0.3190530168823366
-0.7507496767773225,0.3153681366302039
-0.7373758564747193,0.31155995443719975
-0.7240763629603784,0.30763377327646735
-0.7108517478827655,0.30359475914579914
-0.6977024043734733,0.2994479309622423
-0.6846285749058832,0.2951981526372628
-0.6716303590969378,0.2908501271375663
-0.6587077213993708,0.2864083923333348
-0.6458604986393939,0.28187731843399966
-0.6330884073620022,0.2772611068224269
-0.620391050954633,0.2725637901231355
-0.6077679265273486,0.2677892333305339
-0.5952184315316408,0.26294113582786777
-0.5827418701040512,0.25802303415753897
-0.5703374591259212,0.2530383054157953
-0.5580043339947421,0.24799017115453603
-0.5457415541057961,0.24288170168532805
-0.5335481080454548,0.23771582069310124
-0.521422918499741,0.23249531007852997
-0.5093648468836033,0.2272228149587732
-0.49737269769784304,0.22190084876597815
-0.48544522262179657,0.21653179839182507
-0.47358112435076516,0.2111179293343499
-0.4617790601878357,0.20566139081043078
-0.45003764540017804,0.20016422080364804
-0.4383554563501686,0.19462835102281642
-0.42673103341182045,0.18905561175138447
-0.415162883682994,0.18344773657215283
-0.4036494835037716,0.1778063669554529
-0.39218928079119697,0.1721330567021005
-0.3807806972003421,0.16642927623514125
-0.3694221301213772,0.16069641673671015
-0.35811195452198763,0.15493579412826344
-0.34684852464413374,0.14914865289405724
-0.33563017556377633,0.14333616974909605
-0.32445522462180976,0.1374994571538715
-0.31332197273405893,0.13163956667910826
-0.3022287055878106,0.12575749222445004
-0.2911736947319682,0.11985417309557889
-0.28015519856754467,0.1139304969446984
-0.26917146324484525,0.10798730257963142
-0.2582207234733382,0.10202538264701701
-0.24730120324987429,0.09604548619524615
-0.23641111651059005,0.09004832112286912
-0.22554866771152196,0.08403455651824847
-0.2147120523426634,0.07800482489623217
-0.2038994573799198,0.0719597243375897
-0.19310906167915454,0.0658998205368971
-0.18233903631627335,0.05982564876448178
-0.1715875448770622,0.05373771574794978
-0.16085274370028166,0.04763650147872239
-0.15013278207731862,0.04152246094890926
-0.13942580241151326,0.03539602582374404
-0.1287299403401072,0.029257606054711876
-0.1180433248216031,0.02310759143840486
-0.10736407819118438,0.016946353126057627
-0.09669031618671425,0.0107742450886395
-0.08602014794771744,0.004591605542316649
-0.075351675989646,-0.0016012416609524425
-0.06468299615564112,-0.007803985672960661
-0.05401219754792549,-0.014016327314226262
-0.043337362440896525,-0.020237977759689805
-0.03265656617793948,-0.02646865724040884
-0.021967877053940113,-0.03270809375648635
-0.011269356185450649,-0.03895602179640849
-0.0005590573704494374,-0.045212181057882266
0.010164973060364697,-0.05147631516515369
0.020904696398788822,-0.05774817037764968
0.031662081718859834,-0.06402749428461946
0.042439106039099686,-0.07031403448025272
0.05323775448517686,-0.07660753721351911
0.06406002045082351,-0.08290774600670356
0.0749079057547548,-0.08921440023630275
0.08578342079122514,-0.09552723366959694
0.09668858467172382,-0.10184597294981064
0.10762542535515932,-0.10817033602233227
0.11859597976370387,-0.11450003049396121
0.12960229388126793,-0.12083475191660455
0.14064642283134388,-0.12717418198625155
0.15173043093069985,-0.13351798664745207
0.16285639171511496,-0.13986581409299917
0.17402638793303132,-0.14621729264843036
0.18524251150266832,-0.15257202853268756
0.19650686342788098,-0.15892960349699073
0.20782155366831012,-0.16528957241699868
0.21918870096574122,-0.17165146187842592
0.2313701941819594,-0.292833955978278
0.2466713523708881,-0.5399769581634123
0.2688647178616298,-0.7853981703564672
0.29445485075122707,-0.7853981708464608
0.3188920015335364,-0.7853981708597283
0.3433500191352205,-0.7853981708719247
0.36782911891753917,-0.7853981708831589
0.3923295160037605,-0.7853981708935259
0.41685142526038343,-0.785398170903107
0.4413950612763621,-0.7853981709119741
0.4659606383419086,-0.7853981709201893
0.49054837042714455,-0.7853981709278075
0.515158471160677,-0.7853981709348768
0.5397911538081278,-0.7853981709414399
0.564446631250628,-0.7853981709475348
0.5891251159632808,-0.7853981709531948
0.6138268199935993,-0.7853981709584494
0.6385519549399186,-0.7853981709633256
0.6633007319297815,-0.7853981709678469
0.6880733615983013,-0.7853981709720345
0.712870054066501,-0.7853981709759069
0.7376910189196249,-0.7853981709794813
0.7625364651854303,-0.7853981709827723
0.7874066013124505,-0.7853981709857935
0.8123016351482367,-0.7853981709885564
0.8372217739175721,-0.7853981709910717
0.8621672242006616,-0.7853981709933483
0.887138191911299,-0.7853981709953943
0.9121348822750022,-0.7853981709972165
0.9371574998071304,-0.785398170998821
0.9622062482909685,-0.7853981710002121
0.9872813307557885,-0.7853981710013942
1.0123829494548826,-0.7853981710023701
1.037511305843572,-0.7853981710031418
1.0626666005571836,-0.7853981710037107
1.0878490333890038,-0.785398171004077
1.1130588032682003,-0.7853981710042405
1.1382961082377194,-0.7853981710041993
1.16356114543215,-0.7853981710039513
1.1888541110555626,-0.7853981710034932
1.2141752003593167,-0.7853981710028207
1.2395246076198358,-0.7853981710019283
1.2649025261163562,-0.7853981710008096
1.290309148108641,-0.7853981709994569
1.315744664814661,-0.7853981709978608
1.3412092663882436,-0.7853981709960108
1.3667031418966888,-0.7853981709938948
1.3922264792983439,-0.7853981709914986
1.4177794654201432,-0.785398170988806
1.443362285935105,-0.7853981709857989
1.4689751253397836,-0.7853981709824561
1.4946181669316683,-0.7853981709787538
1.5202915927865281,-0.7853981709746641
1.545995583735682,-0.785398170970156
1.571730319343187,-0.7853981709651934
1.597495977882912,-0.7853981709597349
1.6232927363154697,-0.7853981709537327
1.6491207702649309,-0.7853981709471315
1.6749802539952345,-0.7853981709398673
1.7008713603861267,-0.785398170931865
1.7267942609083162,-0.7853981709230368
1.7527491255973184,-0.7853981709132786
1.7787361230249124,-0.7853981709024674
1.8047554202660108,-0.7853981708904555
1.8308071828560144,-0.7853981708770651
1.8568915747265005,-0.7853981708620794
1.8830087580853303,-0.7853981708452327
1.9091588931289305,-0.7853981708261949
1.9353421371100776,-0.7853981708045508
1.961558639679761,-0.7853981707797711
1.987808478295339,-0.7853981707511717
1.999999878078489,-0.785398170717994
1.9999999705065885,-0.7853981706794042
1.9999999900420993,-0.7853981706341682
1.9999999985281214,-0.7853981705804465
2.0000000032725107,-0.7853981705156498
2.0000000063028844,-0.7853981704360141
2.000000008405969,-0.7853981703358499
2.000000009950908,-0.7853981702061285
2.000000011133863,-0.7853981700316136
2.000000012068713,-0.7853981697844186
2.0000000128261033,-0.7853981694074395
2.000000013452182,-0.7853981687625086
2.0000000139783745,-0.7853981674074249
2.000000014257394,-0.6216784980418761
2.0000000142529437,-0.5105874604582372
2.0000000141032213,-0.4532520546442422
2.0000000138567913,-0.40822834489502213
2.000000013511193,-0.36951033294067137
2.00000001304852,-0.334735077860461
2.000000012435065,-0.3026829268110232
2.0000000116135985,-0.27262581348857196
2.0000000104854423,-0.24408652172785966
2.0000000088695455,-0.2167306799709274
2.000000006398252,-0.19031169065467524
2.0000000021983104,-0.16463993719436087
1.9999999935738337,-0.13956430014457438
1.999999966084444,-0.1149604021320816
1.9966285775722674,-0.0907431132905696
1.9543281455947716,-0.06707246144871208
1.9102447202835104,-0.04410156928196823
1.8644329471454009,-0.021771323699849934
1.822793601394787,-1.321394455872475e-09
1.8047531306015314,0.016462949120547958
1.8048072805427364,0.032878426836169795
1.8038984054627685,0.04934345290892258
1.802021415025177,0.06586912475079831
1.799170136170341,0.08246718822116168
1.7953372488743125,0.09915021523754519
1.7905142056661318,0.11593180919912602
1.7846911319445253,0.13282684728133784
1.7778567033936334,0.1498517713754976
1.76999799563836,0.16702494331198134
1.761100299700312,0.18436708555596124
1.751146894644602,0.20190183664561828
1.7401187657704094,0.2196564626097483
1.727994252361611,0.23766278368344565
1.7147486026846526,0.25595840360220595
1.700353404457072,0.2745883731572128
1.6847758444685725,0.29360749237971223
1.667977727989077,0.31308357894204186
1.6499141507356827,0.3331022479188919
1.6305316512959043,0.3537741509797838
1.609765555017918,0.3752464131763397
1.5875359964749185,0.39772166627945893
1.5637416445439611,0.4214918850105882
1.5382490965022146,0.4470039949000088
1.5108731426700508,0.47500334553497886
1.4813342894415225,0.5069094937648914
1.449140607606924,0.5461619216921236
1.412915530021227,0.60940652437647
1.3656760649138961,0.7853981656415281
1.3099543553491988,0.7853981671214122
1.254210087330343,0.7853981679400714
1.1984430111655493,0.7853981684570874
1.1426528759127226,0.7853981688111242
1.0868394294462718,0.7853981690669759
1.0310024185130204,0.7853981692589576
0.9751415887846684,0.785398169406923
0.9192566849088969,0.7853981695231389
0.8633474505598713,0.7853981696155773
0.807413628488439,0.7853981696896256
0.7514549605721772,0.7853981697490383
0.6954711878653542,0.7853981697964938
0.6394620506488493,0.7853981698339337
0.5834272884800531,0.7853981698627791
0.5273666402427607,0.7853981698840693
0.47127984419706886,0.7853981698985547
0.41516663802928194,0.7853981699067589
0.3590267589018303,0.7853981699090183
0.30285994350320555,0.7853981699055081
0.24666592809791363,0.7853981698962561
0.19044444857644824,0.7853981698811459
0.13419524050528697,0.7853981698599141
0.07791803917690986,0.785398169832133
0.02161257965984394,0.7853981697971875
-0.03472140315126542,0.7853981697542339
