pos_x,pos_y,v,theta
4.437061822484721,1.4555799556427917,1.9383702813018557,1.614332135054288
4.435760639255947,1.4849937037540937,1.9570813783318597,1.6156773665007758
4.434406818075717,1.5146871154159576,1.9756469758637922,1.6170388183527247
4.432999224333093,1.544657881190561,1.9940669612754711,1.6184159795041826
4.431536735074488,1.5749036870599784,2.012341233402463,1.6198083239015546
4.4300182402405595,1.6054222146763666,2.030469702420426,1.6212153110476621
4.428442643894633,1.6362111416199097,2.0484522897162534,1.622636386522261
4.426808865440747,1.6672681416643578,2.0662889277482663,1.624070982517733
4.425115840829467,1.698590885049969,2.083979559895737,1.6255185183886125
4.423362523749689,1.7301770387636253,2.1015241402980394,1.626978401213547
4.421547886804663,1.7620242668258757,2.11892263368377,1.6284500263682506
4.419670922670554,1.7941302305846263,2.1361750151901857,1.6299327781079649
