pos_x,pos_y,v,theta
3.9126090534654727,11.755146726085153,1.0249400281534882,1.09767201770856
3.934236521205308,11.796962023269725,0.9285432398703992,1.089272671957438
3.9540117961366854,11.834503191293146,0.8321464515860757,1.0826648235964618
3.971815827053305,11.867830694929838,0.7357496633009807,1.0776418437369701
3.987557914629569,11.896991797639021,0.6393528750155318,1.073944912182192
4.001172071005577,11.922021540462254,0.5429560867301063,1.0713224900386695
4.012612230871075,11.942944718913624,0.44655929844505476,1.0695506703993867
4.021847740299753,11.959777989112881,0.35016251016071676,1.0684355485838175
4.028859517897328,11.972531783794938,0.25376572187743884,1.0678089650817766
4.0336368707069346,11.981211971608655,0.15736893359559315,1.0675225250444484
4.03617482362047,11.98582128869463,0.060972145315598685,1.0674416830392506
4.036471804820582,11.986360600288874,-0.03542464296205073,1.0674403613335552
4.034527544398804,11.982830055015903,-0.13182143123827553,1.0673960525606454
4.030341060322958,11.97523019377698,-0.2282182195141559,1.0671851720528343
4.023908616090846,11.963563076019422,-0.3246150077893031,1.0666783765155303
4.015221535823211,11.947833491509082,-0.42101179606328387,1.065735592600278
4.0042637572279105,11.928050336081416,-0.517408584335591,1.064200621361339
3.991008998032251,11.904228243140336,-0.6138053726056005,1.0618955163972534
3.9754174263572284,11.87638957056082,-0.71020216087251,1.0586157608673483
3.957431807997164,11.844566820424298,-0.8065989491352425,1.0541292080107427
3.936973362975417,11.808805453198898,-0.9029957373922932,1.0481858810200533
3.9139382078695277,11.769166712130508,-0.9993925256414784,1.040552920690512
3.8881965208831843,11.725729300536065,-1.0957893138795185,1.0310955549905256
3.859598131794616,11.678587596798963,-1.1921861021013338,1.0199112613831374
3.827987999653689,11.627843685575765,-1.288582890298808,1.007456148673394
3.7932165797453834,11.573601613199864,-1.3849796784576007,0.9940330837752277
3.755132684200093,11.515972194151757,-1.4813764665465758,0.979642066707492
3.7135769176472793,11.455078026863799,-1.5777732544716732,0.9642830974722298
3.6683823272352623,11.391054223929476,-1.6741700415564287,0.9479561760897621
3.619444678425336,11.324114742173894,-1.7666647146564938,0.9310816949164714
3.5668208178807874,11.2545825835553,-1.851789246065998,0.9147979443847877
3.510695782027939,11.182778140889909,-1.929977442476015,0.8999077110264039
3.4513075193903777,11.108950423944648,-2.0017026617376725,0.8868281969558608
3.3889239678523273,11.033290989245192,-2.067395722852997,0.8757225866709782
3.323828672686995,10.955947391806598,-2.12741387705111,0.8666314689799707
3.2563141724434006,10.877033089691299,-2.18203763281542,0.8595557893982552
3.186680350064272,10.796633964013738,-2.231477797351921,0.8545008719511303
3.1152356395480076,10.714812368013039,-2.275883874548599,0.8514989897835231
3.042299982787486,10.63160950119431,-2.3153501901466353,0.8506223893756529
2.9682091268077975,10.54704666237334,-2.349918354483357,0.8519933032244016
2.89332025673039,10.461125780451807,-2.3795753463574765,0.8557941396054096
2.818019148368202,10.373829622262916,-2.4042464968325024,0.8622784715204734
2.7427289185494628,10.28512235395948,-2.423782543158404,0.8717791687590681
2.667919573545177,10.194952038887589,-2.4379406340079024,0.8846983588415174
2.5941143920873926,10.103259075461086,-2.4463634720999234,0.9014310117155865
2.521880181314092,10.00999998930439,-2.448576434786303,0.9220987396516296
2.4517711331185406,9.915202792099116,-2.4440607315092846,0.9459106362130386
2.3841944580673626,9.819057727032867,-2.4324891800350996,0.9703941649536547
2.3193891905774993,9.72189905060062,-2.4137836996681163,0.9947256828362121
2.257529810374069,9.62410682182749,-2.3879344296282707,1.018833506196939
2.1987602882964676,9.526077009827851,-2.3549310185648156,1.0426458498993088
2.1431939255407877,9.42821935597152,-2.3147626265640713,1.0660908224128154
2.0909135514355652,9.33095518738567,-2.2674179278008313,1.0890964209203358
2.0419720906433243,9.234715222427695,-2.2128851138350085,1.1115905264554193
1.996393506535776,9.139937407543867,-2.1511518975547093,1.1335008990759539
1.95417412352329,9.047064822848464,-2.082205517767693,1.154755173080695
1.9152843274385243,8.956543690822343,-2.0060327444458155,1.1752808522751865
1.8796706397774956,8.86882151875582,-1.9226198846403886,1.1950053052937126
1.8472581587699484,8.78434540097295,-1.831952789233942,1.213855760984854
1.817941022011835,8.703525520776425,-1.7355560039206475,1.231767031394071
1.7915446902835155,8.62660148734116,-1.6391592161154886,1.2487103496489975
1.7678534233308894,8.553672135157317,-1.5427624280719194,1.2646857157358855
1.7466615422999399,8.484824968967557,-1.4463656399384084,1.2796931296530483
1.7277739425200898,8.420137124714877,-1.3499688517576662,1.2937325913997593
1.7110065414962672,8.359676286758356,-1.2535720635478182,1.3068041009755953
1.6961866681326425,8.303501557866651,-1.1571752753182356,1.318907658380266
1.6831533989230718,8.251664278940012,-1.0607784870743906,1.330043263613546
1.6717578465410063,8.204208795845524,-0.9643816988197573,1.340210916675237
1.6618634059340898,8.161173171139387,-0.8679849105566775,1.3494106175651397
1.653345962679449,8.12258983879562,-0.7715881222868053,1.3576423662830142
1.6460940679877254,8.088486200365573,-0.6751913340113525,1.364906162797406
1.639999796479413,8.058887062348813,-0.578794545731664,1.3705745788057564
1.6349632807904666,8.033814047100945,-0.48239775744931124,1.3745465587858197
1.6309087015722092,8.013282869089457,-0.3860009691657149,1.3770957637587165
1.6277864602120617,7.9973035026085,-0.28960418088208356,1.3785749913807375
1.6255678228786286,7.985881615556925,-0.19320739259952177,1.379307199838445
1.6242385282168206,7.9790199901553205,-0.09681060431918098,1.379568691205106
1.6237932379596285,7.976719662298675,-0.00041381604244640556,1.3796001423853381
1.6242308856524137,7.978980838525301,0.09598297223128445,1.3796230112651044
1.6255505352526014,7.98580369993032,0.19237976050294883,1.379856214707349
1.6277472924414262,7.9971891917096585,0.2887765487709407,1.3805336483246784
1.630807791157357,8.013139882298884,0.38517333703292916,1.381921860775262
1.634704799756652,8.033660949249704,0.4815701252850374,1.3843344803169806
1.6393907733844668,8.058761259864928,0.5779669135197628,1.3881277425867853
1.6447915078190853,8.088454220944572,0.6743637017192756,1.3936265835397852
1.6508050347682652,8.12275736328526,0.7707604898193479,1.4008820695154522
1.6573197127889827,8.161688438622164,0.8671572770486506,1.4091055076977819
1.664180976380736,8.204996517734957,0.9523380372479661,1.418240586114967
1.6711785228617164,8.252060815940325,1.022078356598121,1.4281534715426276
1.678103835254111,8.30215501061732,1.076367543772749,1.4386890677076303
1.6847726176712206,8.354546905132356,1.1151942385478906,1.4496921676233898
1.6910289512890053,8.408498417176794,1.1385464063162418,1.461007446845693
1.696748325028299,8.46326593417239,1.1464113340890572,1.472479456680916
1.7018395218304871,8.518100961824103,1.1387756278935184,1.4839526173611002
1.7062453430371396,8.572250981083316,1.1156252115580552,1.4952712111998632
1.7099421563474255,8.624960422952718,1.0769453268855442,1.506279375743082
1.7129382565955535,8.67547166983118,1.022720535216947,1.5168210969282956
1.7152710326046339,8.723025996552684,0.952934720395599,1.5267402022668357
1.7170029370886877,8.766864373978203,0.8675710932316827,1.5358803540632493
1.7182191946225924,8.80633797697996,0.7711743059183506,1.5441079475102677
1.7190226265788064,8.841174914342206,0.6747775178168814,1.5513675887907366
1.719514349158747,8.871370968093107,0.5783807296148803,1.5576592778924792
1.7197864965717333,8.89692342924822,0.4819839413744035,1.5626331084742084
1.7199202618522544,8.917830756924205,0.3855871531147819,1.5661637006983218
1.7199768108361582,8.934092251140012,0.28919036484431515,1.5684740254532032
1.7199957290999603,8.945707660643933,0.192793576567078,1.5698611885932356
1.7199997469270454,8.952676914847157,0.09639678828524427,1.5705784501895272
1.7199999999999998,8.955,7.323222102021094e-29,1.5707963267948966
